DrugBank ID,CHEMBL_21July2021,smiles,withdrawn
DB00288,CHEMBL1200732,C(=O)(OCC(=O)[C@]12[C@@]3([C@H]([C@H]4[C@@](F)([C@@]5(C(=CC(=O)C=C5)CC4)C)[C@@H](O)C3)C[C@H]1OC6(O2)CCCC6)C)C,0
DB00287,CHEMBL1200799,C(=O)(OC(C)C)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cc(C(F)(F)F)ccc2)[C@H](O)C[C@@H]1O,0
DB00285,CHEMBL637,N(CC(c1ccc(OC)cc1)C2(O)CCCCC2)(C)C,0
DB00284,CHEMBL1566,O=C[C@@H]([C@H]([C@H](O[C@H]1O[C@@H]([C@@H](O[C@H]2O[C@@H]([C@@H](N[C@H]3C=C([C@@H](O)[C@H](O)[C@H]3O)CO)[C@H](O)[C@H]2O)C)[C@H](O)[C@H]1O)CO)[C@H](O)CO)O)O,0
DB00283,CHEMBL1626,[C@@](OCC[C@@H]1N(CCC1)C)(c2ccc(Cl)cc2)(c3ccccc3)C,0
DB00282,CHEMBL834,C(P(=O)(O)O)(P(=O)(O)O)(O)CCN,0
DB00281,CHEMBL79,C(=O)(Nc1c(cccc1C)C)CN(CC)CC,0
DB00280,CHEMBL517,C(C(c1ncccc1)(c2ccccc2)CCN(C(C)C)C(C)C)(=O)N,0
DB00279,CHEMBL1544,C(=O)([C@H](Cc1cc(I)c(Oc2cc(I)c(O)cc2)c(I)c1)N)O,0
DB00278,CHEMBL1166,C(=O)(N1[C@@H](C(=O)O)C[C@@H](CC1)C)[C@@H](NS(=O)(=O)c2c3c(ccc2)CC(CN3)C)CCCNC(=N)N,0
DB00277,CHEMBL190,O=C1c2c(nc[nH]2)N(C(=O)N1C)C,0
DB00276,CHEMBL43,O=S(=O)(Nc1cc(OC)c(Nc2c3c(nc4c2cccc4)cccc3)cc1)C,0
DB00275,CHEMBL1516,C(=O)(c1c(C(O)(C)C)nc(n1Cc2ccc(-c3c(-c4nnn[nH]4)cccc3)cc2)CCC)O,0
DB00274,CHEMBL1201195,C(#N)CSCC(=O)N[C@]1(OC)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12,0
DB00273,CHEMBL220492,O=S(=O)(OC[C@]12OC(O[C@H]1[C@@H]3OC(O[C@@H]3CO2)(C)C)(C)C)N,0
DB00272,CHEMBL1201323,c1(ccn[nH]1)CCN,0
DB00271,CHEMBL1201220,C(=O)(c1c(I)c(c(I)c(c1I)NC(=O)C)NC(=O)C)O,0
DB00270,CHEMBL1648,C(=O)(OC(C)C)C1=C(NC(=C(C(=O)OC)C1c2c3c(non3)ccc2)C)C,0
DB00268,CHEMBL589,N(CCc1c2c(ccc1)NC(=O)C2)(CCC)CCC,0
DB00267,CHEMBL1201224,C(/C(=N\OC)/c1nc(sc1)N)(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]32,0
DB00266,CHEMBL1466,O=C1C(=C(c2c(O1)cccc2)O)CC3C(=O)Oc4c(C=3O)cccc4,0
DB00265,CHEMBL1200709,C(N(c1c(cccc1)C)CC)(=O)C=CC,0
DB00264,CHEMBL13,O(c1ccc(cc1)CCOC)CC(O)CNC(C)C,0
DB00263,CHEMBL453,O=S(=O)(c1ccc(cc1)N)Nc2c(c(no2)C)C,0
DB00262,CHEMBL513,C(N(N=O)CCCl)(=O)NCCCl,0
DB00261,CHEMBL760,O=C1NC2=Nc3c(c(Cl)c(Cl)cc3)CN2C1,0
DB00260,CHEMBL771,O=C1[C@H](N)CON1,0
DB00259,CHEMBL21,O=S(=O)(c1ccc(cc1)N)N,0
DB00257,CHEMBL104,C(c1c(Cl)cccc1)(c2ccccc2)(c3ccccc3)n4cncc4,0
DB00256,CHEMBL2103929,C(=O)(C1C(=O)[C@]2(C(=C3C(=O)c4c([C@@](O)([C@H]3C[C@H]2[C@H](N(C)C)C=1O)C)cccc4O)O)O)NCNCCCC[C@@H](C(=O)O)N,0
DB00255,CHEMBL411,C(=C(/c1ccc(O)cc1)\CC)(\c2ccc(O)cc2)/CC,0
DB00254,CHEMBL1433,C(=O)(C1C(=O)[C@]2(C(=C3C(=O)c4c(O)cccc4[C@@H]([C@H]3[C@H](O)[C@H]2[C@H](N(C)C)C=1O)C)O)O)N,0
DB00253,CHEMBL1201173,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)[C@H](C3)C)C)[C@@H](O)C2)CC1)C)C,0
DB00252,CHEMBL16,O=C1C(c2ccccc2)(c3ccccc3)NC(=O)N1,0
DB00251,CHEMBL1306,O(c1ccc(N2CCN(C(C)C)CC2)cc1)C[C@@H]3O[C@@](c4c(Cl)cc(Cl)cc4)(OC3)Cn5ncnc5,0
DB00250,CHEMBL1043,O=S(=O)(c1ccc(cc1)N)c2ccc(cc2)N,0
DB00249,CHEMBL788,O=C1C(I)=CN(C(=O)N1)[C@@H]2O[C@@H]([C@@H](O)C2)CO,0
DB00248,CHEMBL1201087,C(N(C(=O)[C@H]1CN([C@H]2[C@@H](c3c4c(ccc3)[nH]cc4C2)C1)CC=C)CCCN(C)C)(=O)NCC,0
DB00247,CHEMBL485253,C(=O)(NC(CO)CC)[C@@H]1C=C2c3c4c(n(cc4C[C@H]2N(C1)C)C)ccc3,0
DB00246,CHEMBL708,O=C1Nc2c(cc(c(Cl)c2)CCN3CCN(c4c5c(sn4)cccc5)CC3)C1,0
DB00245,CHEMBL1201203,O(C(c1ccccc1)c2ccccc2)[C@@H]3C[C@H]4N([C@@H](C3)CC4)C,0
DB00244,CHEMBL704,C(=O)(c1c(O)ccc(c1)N)O,0
DB00243,CHEMBL1404,C(=O)(Nc1c(cccc1C)C)CN2CCN(CC(O)COc3c(OC)cccc3)CC2,0
DB00242,CHEMBL1619,Clc1nc2c(c(n1)N)ncn2[C@@H]3O[C@@H]([C@@H](O)C3)CO,0
DB00241,CHEMBL454,O=C1C(C(=O)NC(=O)N1)(CC=C)CC(C)C,0
DB00240,CHEMBL1201361,C(=O)([C@@]1([C@@]2([C@H]([C@@H]3[C@H](Cl)CC4[C@](C=CC(=O)C=4)([C@H]3[C@@H](O)C2)C)C[C@H]1C)C)O)CO,0
DB00239,CHEMBL1262,C(=N/OCc1c(Cl)cc(Cl)cc1)(\c2c(Cl)cc(Cl)cc2)/Cn3cncc3,0
DB00238,CHEMBL57,O=C1c2c(nccc2)N(c3c(c(ccn3)C)N1)C4CC4,0
DB00237,CHEMBL449,O=C1C(C(=O)NC(=O)N1)(C(CC)C)CC,0
DB00236,CHEMBL1585,C(=O)(N1CCN(C(=O)CCBr)CC1)CCBr,0
DB00235,CHEMBL189,C(#N)C1C(=O)NC(=C(c2ccncc2)C=1)C,0
DB00234,CHEMBL383921,O(c1c(OCC)cccc1)[C@H](c2ccccc2)[C@@H]3OCCNC3,0
DB00233,CHEMBL1169,C(=O)(c1c(O)cc(cc1)N)O,0
DB00231,CHEMBL967,O=C1N(c2c(C(c3ccccc3)=NC1O)cc(Cl)cc2)C,0
DB00230,CHEMBL1059,C(=O)(O)C[C@H](CC(C)C)CN,0
DB00229,CHEMBL1296,C(=O)(C1=C(CSc2nnnn2CCN(C)C)CS[C@H]3N1C(=O)[C@H]3NC(=O)Cc4nc(sc4)N)O,0
DB00228,CHEMBL1257,C(OC(F)F)(F)(F)C(F)Cl,0
DB00227,CHEMBL503,C(=O)(O[C@@H]1[C@H]2C(C=C[C@@H]([C@@H]2CC[C@H]3OC(=O)C[C@H](O)C3)C)=C[C@@H](C1)C)[C@H](CC)C,0
DB00226,CHEMBL1037,C(=NCC1OC2(OC1)CCCCC2)(N)N,0
DB00224,CHEMBL115,C(=O)([C@H](Cc1ccccc1)C[C@H](O)CN2[C@H](C(=O)NC(C)(C)C)CN(Cc3cnccc3)CC2)N[C@H]4c5c(cccc5)C[C@H]4O,0
DB00223,CHEMBL1201380,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)C[C@@H]1C)C)O)CO,0
DB00222,CHEMBL1481,C(=O)(N1C(=O)C(=C(C1)C)CC)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(CC3)C)cc2,0
DB00221,CHEMBL1201213,c1(c(O)ccc(C(C(NC(C)C)CC)O)c1)O,0
DB00220,CHEMBL584,C(=O)(c1c(c(O)ccc1)C)N[C@H]([C@H](O)CN2[C@H](C(=O)NC(C)(C)C)C[C@H]3[C@@H](C2)CCCC3)CSc4ccccc4,0
DB00219,CHEMBL1201286,C(C(c1ccccc1)(O)C2CCCCC2)(=O)OCC[N+](CC)(CC)C,0
DB00218,CHEMBL32,C(=O)(C1C(=O)c2c(c(OC)c(c(F)c2)N3C[C@@H]4[C@H](C3)CCCN4)N(C=1)C5CC5)O,0
DB00217,CHEMBL1201260,C(=N/C)(\NCc1ccccc1)/NC,0
DB00216,CHEMBL1510,O=S(=O)(c1ccccc1)CCc2cc3c(c[nH]c3cc2)C[C@@H]4N(CCC4)C,0
DB00215,CHEMBL549,C(#N)c1cc2c(C(c3ccc(F)cc3)(OC2)CCCN(C)C)cc1,0
DB00214,CHEMBL1148,C(=O)(NS(=O)(=O)c1c(Nc2cc(ccc2)C)ccnc1)NC(C)C,0
DB00213,CHEMBL1502,O=S(c1nc2c(cc(OC(F)F)cc2)[nH]1)Cc3c(OC)c(OC)ccn3,0
DB00211,CHEMBL1201212,C(=O)(NCC(c1c(OC)ccc(OC)c1)O)CN,0
DB00210,CHEMBL1265,C(=O)(c1cc2c(cc(-c3cc(c(OC)cc3)C45CC6CC(C4)CC(C5)C6)cc2)cc1)O,0
DB00209,CHEMBL1888176,C(C(c1ccccc1)(c2ccccc2)O)(=O)O[C@@H]3C[C@H]4[N+]5([C@@H](C3)CC4)CCCC5,0
DB00208,CHEMBL833,Clc1c(cccc1)CN2Cc3c(scc3)CC2,0
DB00207,CHEMBL529,N([C@@H]1[C@@H](O)[C@H](O[C@H]2[C@](O)(C[C@H](CN([C@@H]([C@H]([C@](O)([C@H](OC(=O)[C@@H]([C@@H](O[C@@H]3O[C@H]([C@@H]([C@](OC)(C3)C)O)C)[C@@H]2C)C)CC)C)O)C)C)C)C)O[C@@H](C1)C)(C)C,0
DB00206,CHEMBL772,C(=O)(O[C@H]1[C@H](OC)[C@@H](C(=O)OC)[C@@H]2[C@@H](CN3[C@@H](c4c(c5c(cc(OC)cc5)[nH]4)CC3)C2)C1)c6cc(OC)c(OC)c(OC)c6,0
DB00205,CHEMBL36,Clc1ccc(-c2c(nc(nc2N)N)CC)cc1,0
DB00204,CHEMBL473,N(CCOc1ccc(NS(=O)(=O)C)cc1)(CCc2ccc(NS(=O)(=O)C)cc2)C,0
DB00203,CHEMBL192,O=S(=O)(c1cc(c(OCC)cc1)C2=Nc3c(C(=O)N2)n(nc3CCC)C)N4CCN(CC4)C,0
DB00202,CHEMBL703,C(=O)(OCC[N+](C)(C)C)CCC(=O)OCC[N+](C)(C)C,0
DB00201,CHEMBL113,O=C1c2c(ncn2C)N(C(=O)N1C)C,0
DB00199,CHEMBL532,N([C@@H]1[C@@H](O)[C@H](O[C@H]2[C@](O)(C[C@H](C(=O)[C@@H]([C@H]([C@](O)([C@H](OC(=O)[C@@H]([C@@H](O[C@@H]3O[C@H]([C@@H]([C@](OC)(C3)C)O)C)[C@@H]2C)C)CC)C)O)C)C)C)O[C@@H](C1)C)(C)C,0
DB00198,CHEMBL1229,C(=O)(OCC)C1=C[C@@H](OC(CC)CC)[C@H](NC(=O)C)[C@@H](N)C1,0
DB00196,CHEMBL106,C(c1c(F)cc(F)cc1)(O)(Cn2ncnc2)Cn3ncnc3,0
DB00195,CHEMBL423,O(c1ccc(cc1)CCOCC2CC2)CC(O)CNC(C)C,0
DB00194,CHEMBL1090,c12c(ncnc1N)n(cn2)[C@@H]3O[C@@H]([C@@H](O)[C@@H]3O)CO,0
DB00193,CHEMBL1066,N(C[C@@H]1[C@](c2cc(OC)ccc2)(O)CCCC1)(C)C,0
DB00192,CHEMBL1201242,C(=O)(C1(c2c(-c3c1cccc3)cccc2)CCCNC(C)C)N,0
DB00191,CHEMBL1574,C(Cc1ccccc1)(N)(C)C,0
DB00190,CHEMBL1201236,C([C@@](NN)(Cc1cc(c(O)cc1)O)C)(=O)O,0
DB00188,CHEMBL325041,B([C@@H](NC(=O)[C@@H](NC(=O)c1nccnc1)Cc2ccccc2)CC(C)C)(O)O,0
DB00187,CHEMBL768,C(=O)(OC)CCc1ccc(OCC(O)CNC(C)C)cc1,0
DB00186,CHEMBL580,O=C1C(N=C(c2c(Cl)cccc2)c3c(ccc(Cl)c3)N1)O,0
DB00185,CHEMBL168815,[C@@]12(O[C@H](SC1)C)C3CCN(C2)CC3,0
DB00184,CHEMBL3,c1(cnccc1)[C@H]2N(CCC2)C,0
DB00183,CHEMBL1328,C(=O)(OC(C)(C)C)NCCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)CC(=O)O)CCSC)Cc2c3c(cccc3)[nH]c2,0
DB00182,CHEMBL405,c1(ccccc1)CC(N)C,0
DB00181,CHEMBL701,C(=O)(O)CC(c1ccc(Cl)cc1)CN,0
DB00180,CHEMBL1512,C(=O)([C@]12[C@@]3([C@H]([C@H]4[C@@H]([C@@]5(C(=CC(=O)C=C5)[C@@H](F)C4)C)[C@@H](O)C3)C[C@H]1OC(O2)(C)C)C)CO,0
DB00179,CHEMBL313972,c1(c(O)ccc(c1)C[C@@H]([C@@H](Cc2cc(c(O)cc2)O)C)C)O,0
DB00178,CHEMBL1168,C(=O)(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)C[C@H]2[C@@H]1CCC2)C)CCc3ccccc3,0
DB00177,CHEMBL1069,C(N([C@H](C(=O)O)C(C)C)Cc1ccc(-c2c(-c3nn[nH]n3)cccc2)cc1)(=O)CCCC,0
DB00176,CHEMBL814,C(=N/OCCN)(\c1ccc(C(F)(F)F)cc1)/CCCCOC,0
DB00175,CHEMBL1144,C(=O)(O[C@@H]1[C@H]2C(C=C[C@@H]([C@@H]2CC[C@@H](O)C[C@@H](O)CC(=O)O)C)=C[C@@H](O)C1)[C@H](CC)C,0
DB00174,CHEMBL58832,C(=O)([C@H](CC(=O)N)N)O,0
DB00173,CHEMBL226345,c12c(c(ncn1)N)[nH]cn2,0
DB00170,CHEMBL590,O=C1c2c(C(=O)C=C1C)cccc2,0
DB00169,CHEMBL1042,C1(/C(=C\C=C2\[C@H]3[C@@]([C@@H]([C@@H](CCCC(C)C)C)CC3)(CCC\2)C)/C[C@@H](O)CC1)=C,0
DB00166,CHEMBL134342,C(=O)(O)CCCC[C@H]1SSCC1,0
DB00165,CHEMBL1364,c1(c(c(cnc1C)CO)CO)O,0
DB00163,CHEMBL47,c12c(c(c(c(c1CC[C@](O2)(CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C)C)O)C)C,0
DB00162,CHEMBL986,C(/C=C/C1=C(CCCC1(C)C)C)(=C\C=C\C(=C\CO)\C)\C,0
DB00161,CHEMBL43068,C(=O)([C@H](C(C)C)N)O,0
DB00159,CHEMBL460026,C(=O)(O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,0
DB00158,CHEMBL1622,C(=O)(c1ccc(NCc2nc3C(=O)N=C(Nc3nc2)N)cc1)N[C@H](C(=O)O)CCC(=O)O,0
DB00156,CHEMBL291747,C(=O)([C@H]([C@H](O)C)N)O,0
DB00153,CHEMBL1536,C1(/C(=C\C=C2\[C@H]3[C@@]([C@@H]([C@@H](/C=C/[C@@H](C(C)C)C)C)CC3)(CCC\2)C)/C[C@@H](O)CC1)=C,0
DB00151,CHEMBL863,C(=O)([C@H](CS)N)O,0
DB00148,CHEMBL283800,C(N(CC(=O)O)C)(=N)N,0
DB00146,CHEMBL1040,C(O)(CCC[C@H]([C@@H]1[C@@]2([C@H](/C(=C/C=C3\C(=C)CC[C@H](O)C\3)/CCC2)CC1)C)C)(C)C,0
DB00145,CHEMBL773,C(=O)(O)CN,0
DB00143,CHEMBL1543,C(=NCC(=O)O)([C@@H](N=C(O)CC[C@@H](C(=O)O)N)CS)O,0
DB00142,CHEMBL575060,C(=O)([C@H](CCC(=O)O)N)O,0
DB00141,CHEMBL447878,C(=O)(N[C@@H](C=O)[C@H]([C@@H]([C@H](O)CO)O)O)C,0
DB00139,CHEMBL576,C(=O)(O)CCC(=O)O,0
DB00138,CHEMBL590540,C(=O)([C@H](CSSC[C@@H](C(=O)O)N)N)O,0
DB00137,CHEMBL173929,C(/C=C/C1=C(C[C@@H](O)CC1(C)C)C)(=C\C=C\C(=C\C=C\C=C(\C=C\C=C(\C=C\[C@H]2C(=C[C@H](O)CC2(C)C)C)/C)/C)\C)\C,0
DB00136,CHEMBL846,C(O)(CCC[C@H]([C@@H]1[C@@]2([C@H](/C(=C/C=C3\C([C@@H](O)C[C@H](O)C\3)=C)/CCC2)CC1)C)C)(C)C,0
DB00135,CHEMBL925,C(=O)([C@H](Cc1ccc(O)cc1)N)O,0
DB00132,CHEMBL8739,C(=O)(O)CCCCCCC/C=C\C/C=C\C/C=C\CC,0
DB00131,CHEMBL752,O=P(OC[C@H]1O[C@@H](n2c3c(c(ncn3)N)nc2)[C@H](O)[C@@H]1O)(O)O,0
DB00130,CHEMBL930,C(=O)([C@H](CCC(=O)N)N)O,0
DB00129,CHEMBL446143,C(=O)([C@H](CCCN)N)O,0
DB00128,CHEMBL274323,C(=O)([C@H](CC(=O)O)N)O,0
DB00126,CHEMBL196,O=C1C(=C(O)[C@H](O1)[C@@H](O)CO)O,0
DB00123,CHEMBL8085,C(=O)([C@H](CCCCN)N)O,0
DB00122,CHEMBL920,[N+](CCO)(C)(C)C,0
DB00121,CHEMBL857,C(=O)(O)CCCC[C@@H]1SC[C@H]2[C@@H]1NC(=O)N2,0
DB00120,CHEMBL301523,C(=O)([C@H](Cc1ccccc1)N)O,0
DB00119,CHEMBL1162144,C(C(=O)C)(=O)O,0
DB00118,CHEMBL1088977,C(=O)([O-])[C@H](CC[S+](C[C@H]1O[C@@H](n2c3c(c(ncn3)N)nc2)[C@H](O)[C@@H]1O)C)N,0
DB00115,CHEMBL2110563,C(#N)[Co+]N1/C2=C(\C3[C@]([C@@H](/C(/N=3)=C/C4C([C@@H](/C(=C(/C5[C@@]([C@H]([C@H]([C@]1([C@]([C@@H]\2CCC(=O)N)(CC(=O)N)C)C)N=5)CC(=O)N)(CCC(=O)NC[C@H](OP(=O)(O[C@H]6[C@@H](O)[C@@H](n7c8c(nc7)cc(c(c8)C)C)O[C@@H]6CO)[O-])C)C)\C)/N=4)CCC(=O)N)(C)C)CCC(=O)N)(CC(=O)N)C)/C,0
DB00114,CHEMBL82202,O=P(OCc1c(c(c(nc1)C)O)C=O)(O)O,0
DB00104,CHEMBL1680,C(=O)([C@@H](Cc1ccccc1)N)N[C@@H]2C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]([C@H](O)C)CO)CSSC2)[C@H](O)C)CCCCN)Cc3c4c(cccc4)[nH]c3)Cc5ccccc5,0
DB00091,CHEMBL160,O=C1N([C@H](C(=O)N[C@H](C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H]1C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C)CC)[C@@H]([C@@H](C/C=C/C)C)O)C,0
DB00080,CHEMBL387675,C(=O)(c1c(cccc1)N)C[C@H]2C(=O)O[C@@H]([C@@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N[C@H](C(=O)N2)[C@@H](CC(=O)O)C)CO)CC(=O)O)C)CC(=O)O)CCCN)NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CCCCCCCCC)Cc3c4c(cccc4)[nH]c3)CC(=O)N)CC(=O)O)C,0
DB00067,CHEMBL373742,C(=O)(N1[C@H](C(=O)N[C@H](C(=O)NCC(=O)N)CCCNC(=N)N)CCC1)[C@H]2NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CSSC2)Cc3ccc(O)cc3)Cc4ccccc4)CCC(=O)N)CC(=O)N,0
DB00050,CHEMBL1200490,C(=O)(N1[C@H](C(=O)N[C@@H](C(=O)N)C)CCC1)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)C)Cc2cc3c(cc2)cccc3)Cc4ccc(Cl)cc4)Cc5cnccc5)CO)Cc6ccc(O)cc6)CCCNC(=O)N)CC(C)C)CCCNC(=N)N,0
DB00035,CHEMBL1429,C(=O)(N1[C@H](C(=O)N[C@@H](C(=O)NCC(=O)N)CCCNC(=N)N)CCC1)[C@H]2NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CCSSC2)Cc3ccc(O)cc3)Cc4ccccc4)CCC(=O)N)CC(=O)N,0
DB00014,CHEMBL1201247,C(=O)(N1[C@H](C(=O)NNC(=O)N)CCC1)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]2NC(=O)CC2)Cc3cnc[nH]3)Cc4c5c(cccc5)[nH]c4)CO)Cc6ccc(O)cc6)COC(C)(C)C)CC(C)C)CCCN=C(N)N,0
DB00007,CHEMBL1201199,C(=O)(N1[C@H](C(=O)NCC)CCC1)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]2NC(=O)CC2)Cc3nc[nH]c3)Cc4c5c(cccc5)[nH]c4)CO)Cc6ccc(O)cc6)CC(C)C)CC(C)C)CCCNC(=N)N,0
DB14656,CHEMBL607710,C(=O)(OCC(O)COc1ccc(Cl)cc1)N,1
DB14627,CHEMBL1402684,C(=O)(Oc1ccc(C2(C(=O)Nc3c2cccc3)c4ccc(OC(=O)C)cc4)cc1)C,1
DB14086,CHEMBL311498,c12c(O[C@H](c3cc(c(O)cc3)O)[C@@H](O)C1)cc(O)cc2O,1
DB13858,CHEMBL1184360,N(c1nc2c(s1)cc(OCCN(CC)CC)cc2)(C)C,1
DB13801,CHEMBL1697760,O=C1N(N=C(N)C1)C(c2cc(Cl)c(Cl)cc2)C,1
DB13720,CHEMBL1201340,C(c1ccccc1)(c2ccccc2)=C3CC[N+](CC3)(C)C,1
DB13501,CHEMBL1089221,C(=O)(O)COc1c2c(n(n1)Cc3ccccc3)cccc2,1
DB13421,CHEMBL318153,O=C1C(=CN(C(=O)N1)[C@@H]2O[C@@H]([C@@H](O)C2)CO)CC,1
DB13346,CHEMBL94394,C(=O)(NO)Cc1ccc(OCCCC)cc1,1
DB13279,CHEMBL163672,C(=O)(OCC)COc1cc2c(C(=C(C(=O)O2)CCN(CC)CC)C)cc1,1
DB13278,CHEMBL1697856,C(=O)(Nc1ccc(OCC)cc1)CC(O)C,1
DB13277,CHEMBL232201,C(=O)(c1c2c(oc1CC)cccc2)c3cc(I)c(c(I)c3)O,1
DB13268,CHEMBL1330792,C(=O)(Nc1c(O)ccc([As](=O)(O)O)c1)C,1
DB13178,CHEMBL1222251,OC1[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1
DB13167,CHEMBL94081,C(=O)(O)Cc1cc(Cl)c(OCC=C)cc1,1
DB12319,CHEMBL388590,C(=O)(c1c2c(oc1CC)cccc2)c3cc(Br)c(c(Br)c3)O,1
DB12129,CHEMBL3545157,O=C1N(C(=O)SN1c2c3c(ccc2)cccc3)Cc4ccccc4,1
DB11629,CHEMBL426559,C(=O)(O)C[C@@H]1c2c(c3c(c(S(=O)(=O)C)cc(F)c3)n2Cc4ccc(Cl)cc4)CC1,1
DB11628,CHEMBL1908335,C(=O)([C@@H](NC(=O)[C@H](CNC(=O)CSCC[C@H]1C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)C(C)C)CCCCN)Cc2c3c(cccc3)[nH]c2)Cc4ccc(O)cc4)Cc5ccccc5)C)N)CCCCN)N[C@H](C(=O)N[C@H](C(=O)N)CCCCN)CS,1
DB11625,CHEMBL1899801,C(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,1
DB11586,CHEMBL2105735,C(=O)(OC(C)(C)C)N[C@H](C(=O)N1[C@H](C(=O)N[C@@]2(C(=O)NS(=O)(=O)C3CC3)[C@H](C=C)C2)C[C@@H](Oc4c5c(c(OC)cn4)ccc(Cl)c5)C1)C(C)(C)C,1
DB11512,CHEMBL1950576,C(=N)(N[C@@H]1[C@@H](O[C@@H]2O[C@H]([C@@](O)([C@H]2O[C@@H]3O[C@H]([C@H](O)[C@@H](O)[C@@H]3NC)CO)CO)C)[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@H]1O)N,1
DB11491,CHEMBL37858,C(=O)(C1C(=O)c2c(N(c3ccc(F)cc3)C=1)cc(c(F)c2)N4CCNCC4)O,1
DB11367,CHEMBL3186538,C(=O)(C1=C(OC)CS[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](C3=CCC=CC3)N)O,1
DB11148,CHEMBL127516,C(=O)(OCCCC)c1ccc(cc1)N,1
DB09348,CHEMBL1200627,O=C1OCC1,1
DB09347,CHEMBL1201327,C(=O)(c1c(I)c(c(I)cc1I)NC(=O)C)O,1
DB09335,CHEMBL1201197,C(=O)(C1C(=O)c2c(nc(c(F)c2)N3C[C@@H]4[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)C)C)[C@@H]4C3)N(c5c(F)cc(F)cc5)C=1)O,1
DB09333,CHEMBL3306201,C(=O)(O)CCc1c(I)c(N=CN(C)C)c(I)cc1I,1
DB09267,CHEMBL3707306,C(#N)c1c(N(CC(=O)[O-])CC(=O)[O-])sc(C(=O)[O-])c1CC(=O)[O-],1
DB09254,CHEMBL2104164,C(=O)(CN1C(=O)Oc2c(cccc2)C1)N,1
DB09253,CHEMBL3301845,c12c(OCO1)ccc(c2)CCC(NN)C,1
DB09252,CHEMBL2106941,C(C(C)(C)C)(=O)NNCc1ccccc1,1
DB09251,CHEMBL1909286,O(c1ccccc1)CC(NN)C,1
DB09250,CHEMBL22498,c1(ccccc1)CC(NN)C,1
DB09249,CHEMBL2104528,C(NN)(CCCCCC)C,1
DB09248,CHEMBL1909283,c1(C(NN)C)ccccc1,1
DB09247,CHEMBL91238,C(=O)(NNC(C)C)COc1ccc(Cl)cc1,1
DB09246,CHEMBL1877495,C(=O)(c1ccccc1)NNC(c2ccccc2)C,1
DB09225,CHEMBL285802,N(CCOC1c2c(Sc3c(C=1)cccc3)ccc(Cl)c2)(C)C,1
DB09215,CHEMBL1213420,O=C1C2=C(c3c(S(=O)(=O)N2C)cccc3)OC(=O)N1c4ncccc4,1
DB09194,CHEMBL1743259,O=C1N(C(=NN1CCCN2CCN(c3cc(Cl)ccc3)CC2)CC)CC,1
DB09185,CHEMBL306700,O(c1c(OCC)cccc1)CC2OCCNC2,1
