,smiles,ChEMBL_ID,SUM,withdrawn_0.5,withdrawn_1.0,withdrawn_1.5,withdrawn_2.0,withdrawn_2.5,withdrawn_3.0,standardized_smiles,scaffolds
1701,C(=O)([C@@H](O)CCN)N[C@H]1[C@H](O[C@H]2OC[C@](O)([C@H](NC)[C@H]2O)C)[C@@H](O)[C@H](O[C@H]3OC(=CC[C@H]3N)CNCCO)[C@@H](N)C1,CHEMBL1650559,0.0,0,0,0,0,0,0,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,CCCCCC1CCC(C)C(CC2C(C)CC(CC(C)C(C)CCC)C(CC3CCC(C)(C)C(CC)C3C)C2C)C1
1702,C(=O)([C@@H](NC(=O)[C@H](CC(=O)N)N)CC(=O)O)N[C@H](C(=O)N[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)CSSC2)[C@H](O)C)CSSC1)C)C(C)C)CC(=O)N)C(C)C)CC(C)C)CCC(=O)O)CCC(=O)O,CHEMBL2103867,0.0,0,0,0,0,0,0,CC(C)C[C@H](NC(=O)[C@@H]1CSSC[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CC(N)=O)CSSC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC2=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N1)C(=O)O,CC(C)CCC(CC(C)C(CC(C)C)CC(C)C(C)CC(C)C)C(C)CC1CCCCC2CC(C)C(C)CC(C)C(C(C)C)CC(C)C(CC(C)C)CC(C)C(C(C)C)CC(C)C(CCCCC(C(C)CC(CC(C)C)C(C)C)CC(C)CCC(C)C(C(C)C)CC2C)CC(C)C(CC(C)C)CC(C)C(CCC(C)C)CC1C
1703,c1(ccc(cc1)CN2CCNCCCNCCNCCC2)CN3CCNCCCNCCNCCC3,CHEMBL18442,0.0,0,0,0,0,0,0,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,C1CCCCCCC(CC2CCC(CC3CCCCCCCCCCCCC3)CC2)CCCCCC1
1704,C(=O)([C@@H](OC)[C@H]1[C@H](O[C@@H]2O[C@@H]([C@@H](O)[C@H](O[C@@H]3O[C@@H]([C@H](O)[C@H](O[C@@H]4O[C@@H]([C@H]([C@@](O)(C4)C)O)C)C3)C)C2)C)C(=O)c5c(c6c(c(c(O[C@@H]7O[C@@H]([C@@H](O)[C@H](O[C@@H]8O[C@@H]([C@@H](O)[C@H](O)C8)C)C7)C)cc6cc5C1)C)O)O)[C@H]([C@H](O)C)O,CHEMBL1237054,1.0,1,1,0,0,0,0,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,CCC(C(C)C(C)C(C)C)C1CC2CC3CC(CC4CC(C)C(C)C(CC5CC(C)C(C)C(C)C5)C4)C(C)C(C)C3C(C)C2C(C)C1CC1CC(C)C(C)C(CC2CC(C)C(C)C(CC3CC(C)C(C)C(C)(C)C3)C2)C1
1705,O=[N+](c1ccc(-c2ccccc2)cc1)[O-],CHEMBL352531,0.0,0,0,0,0,0,0,O=[N+]([O-])c1ccc(-c2ccccc2)cc1,CC(C)C1CCC(C2CCCCC2)CC1
1706,O=C1OC[C@H]2[C@H]1[C@@H](c3c(cc4c(OCO4)c3)[C@@H]2O)c5cc(OC)c(OC)c(OC)c5,CHEMBL61,0.0,0,0,0,0,0,0,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,CCC1CC(C2C3CC4CCCC4CC3C(C)C3CCC(C)C32)CC(CC)C1CC
1707,O(CCOCCOCCOCCOCCO)CCOCCOCCOCCOCCCCCCCCCCCC,CHEMBL1231723,0.0,0,0,0,0,0,0,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
1708,O(c1cc(/C=C/c2ccc(O)cc2)cc(O)c1)[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO,CHEMBL142652,0.0,0,0,0,0,0,0,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CCC1CC(CC2CC(C)CC(CCC3CCC(C)CC3)C2)C(C)C(C)C1C
1709,C(=O)([C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)CCCCC(CC)C)CCN)N[C@H](C(=O)N[C@@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC1)[C@H](O)C)CCN)CCN)CC(C)C)Cc2ccccc2)CCN)CCN,CHEMBL1201283,0.0,0,0,0,0,0,0,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CCN)NC1=O)[C@@H](C)O,CCCC(CC(C)CCCCC(C)CC)C(C)CC(C(C)C)C(C)CC(CCC)C(C)CC1CCCC(C)C(C(C)C)CC(C)C(CCC)CC(C)C(CCC)CC(C)C(CC(C)C)CC(C)C(CC2CCCCC2)CC(C)C(CCC)CC1C
1710,C(F)(F)(F)CSCC1N(S(=O)(=O)c2c(cc(Cl)c(S(=O)(=O)N)c2)N1)C,CHEMBL1587,0.5,1,0,0,0,0,0,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,CC1CC2CC(CCCC(C)(C)C)C(C)C(C)(C)C2CC1C(C)(C)C
1711,O=C1c2c(C(=O)N1C3C(=O)NC(=O)CC3)cccc2N,CHEMBL43452,0.0,0,0,0,0,0,0,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CC1CCC(C2C(C)C3CCCC(C)C3C2C)C(C)C1
1712,C(#Cc1n2c(nc1)C=CC=N2)c3c(ccc(C(=O)Nc4cc(C(F)(F)F)c(cc4)CN5CCN(CC5)C)c3)C,CHEMBL1171837,0.0,0,0,0,0,0,0,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,CC1CCC(CC2CCC(CC(C)C3CCC(C)C(CCC4CCC5CCCCC54)C3)CC2C(C)(C)C)CC1
1713,O=C1N(c2ccc(N3CCN(c4ccc(OC[C@H]5C[C@](c6c(F)cc(F)cc6)(OC5)Cn7ncnc7)cc4)CC3)cc2)C=NN1[C@H]([C@@H](O)C)CC,CHEMBL1397,0.0,0,0,0,0,0,0,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,CCC(C(C)C)C1CCC(C2CCC(C3CCC(C4CCC(CCC5CCC(CC6CCCC6)(C6CCC(C)CC6C)C5)CC4)CC3)CC2)C1C
1715,c1(ccc(cc1)N)N,CHEMBL403741,0.0,0,0,0,0,0,0,Nc1ccc(N)cc1,CC1CCC(C)CC1
1716,C(=O)(Nc1ccc(OCC(O)CNC(C)C)cc1)C,CHEMBL6995,1.0,1,1,0,0,0,0,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,CC(C)CCC(C)CCC1CCC(CC(C)C)CC1
1717,C(#C)CC(c1ccc(C(=O)N[C@H](C(=O)O)CCC(=O)O)cc1)Cc2nc3c(nc(nc3N)N)nc2,CHEMBL1201746,0.0,0,0,0,0,0,0,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CCCC(CC1CCC2CC(C)CC(C)C2C1)C1CCC(C(C)CC(CCC(C)C)C(C)C)CC1
1718,N(=C/c1[n+](cccc1)C)\O,CHEMBL1420,0.0,0,0,0,0,0,0,C[n+]1ccccc1/C=N/O,CCCC1CCCCC1C
1719,C(=O)(C1(OC)CCC(c2nc(Nc3n[nH]c(c3)C)cc(n2)C)CC1)N[C@H](c4cnc(-n5ncc(F)c5)cc4)C,CHEMBL4297597,0.0,0,0,0,0,0,0,COC1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CCC(c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,CCC1(C(C)CC(C)C2CCC(C3CCC(C)C3)CC2)CCC(C2CC(C)CC(CC3CCC(C)C3)C2)CC1
1720,c12c(sc(n1)N)C[C@@H](NCCC)CC2,CHEMBL301265,0.0,0,0,0,0,0,0,CCCN[C@H]1CCc2nc(N)sc2C1,CCCCC1CCC2CC(C)CC2C1
1721,C(=O)(NCCN(C(C)C)C(C)C)CN1C(=O)CCC1,CHEMBL159776,0.0,0,0,0,0,0,0,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,CC(CCCC(C(C)C)C(C)C)CC1CCCC1C
1722,O(c1ccc(OCCCC)cc1)CCCN2CCOCC2,CHEMBL1198,0.0,0,0,0,0,0,0,CCCCOc1ccc(OCCCN2CCOCC2)cc1,CCCCCC1CCC(CCCCC2CCCCC2)CC1
1723,O=C1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC3)C[C@@H](O)CC4)C)CC2)CC1)C,CHEMBL90593,0.0,0,0,0,0,0,0,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,CC1CCC2(C)C(CCC3C4CCC(C)C4(C)CCC32)C1
1724,C(=O)(Oc1sc2c(c1)CN(C(C(=O)C3CC3)c4c(F)cccc4)CC2)C,CHEMBL1201772,0.0,0,0,0,0,0,0,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,CC(C)CC1CC2CCC(C(C(C)C3CC3)C3CCCCC3C)CC2C1
1725,C(=O)(O[C@@H]1[C@H]2C(C=C[C@@H]([C@@H]2CC[C@@H](O)C[C@@H](O)CC(=O)O)C)=C[C@@H](O)C1)[C@H](CC)C,CHEMBL1144,0.0,0,0,0,0,0,0,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,CCC(C)C(C)CC1CC(C)CC2CCC(C)C(CCC(C)CC(C)CC(C)C)C21
1726,O=C1N(c2c(C(c3ccccc3)=NC1)cc(Cl)cc2)CC4CC4,CHEMBL969,0.5,1,0,0,0,0,0,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,CC1CCC2C(CC3CC3)C(C)CCC(C3CCCCC3)C2C1
1727,C(=O)(N1CC(=O)N2C(c3c(cccc3)CC2)C1)C4CCCCC4,CHEMBL976,0.0,0,0,0,0,0,0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,CC1CC(C(C)C2CCCCC2)CC2C1CCC1CCCCC12
1728,C(=O)(c1occc1)N2CCN(c3nc4c(c(n3)N)cc(OC)c(OC)c4)CC2,CHEMBL2,0.0,0,0,0,0,0,0,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,CCC1CC2CC(C3CCC(C(C)C4CCCC4)CC3)CC(C)C2CC1CC
1729,C(=O)(O[C@@]1(C(=O)COC(=O)CC)[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)OCC,CHEMBL1200386,0.0,0,0,0,0,0,0,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CCCC(C)CC1(C(C)CCC(C)CC)CCC2C3CCC4CC(C)CCC4(C)C3C(C)CC21C
1730,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)O)CO,CHEMBL131,0.0,0,0,0,0,0,0,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,CCC(C)C1(C)CCC2C3CCC4CC(C)CCC4(C)C3C(C)CC21C
1731,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)O)C,CHEMBL1152,0.0,0,0,0,0,0,0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CC(C)CCC(C)C1(C)CCC2C3CCC4CC(C)CCC4(C)C3C(C)CC21C
1732,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)O)COP(=O)(O)O,CHEMBL1201231,0.0,0,0,0,0,0,0,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,CC1CCC2(C)C(CCC3C2C(C)CC2(C)C3CCC2(C)C(C)CCC(C)(C)C)C1
1733,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)O)CC(C)(C)C,CHEMBL1200909,0.5,1,0,0,0,0,0,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CC1CCC2(C)C(CCC3C2C(C)CC2(C)C3CCC2(C)C(C)CCC(C)CC(C)(C)C)C1
1734,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@H](C(=O)C2)[C@@]4(C(=CC(=O)C=C4)CC3)C)CC1)C)O)CO,CHEMBL635,0.0,0,0,0,0,0,0,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,CCC(C)C1(C)CCC2C3CCC4CC(C)CCC4(C)C3C(C)CC21C
1735,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@H](C(=O)C2)[C@@]4(C(=CC(=O)C=C4)CC3)C)CC1)C)O)C,CHEMBL1507567,0.0,0,0,0,0,0,0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,CC(C)CCC(C)C1(C)CCC2C3CCC4CC(C)CCC4(C)C3C(C)CC21C
1736,C(=O)(O)C[C@H](CC(C)C)CN,CHEMBL1059,0.0,0,0,0,0,0,0,CC(C)C[C@H](CN)CC(=O)O,CCC(CC(C)C)CC(C)C
1737,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC3)C[C@@H](O)CC4)C)CC2)CC1)C)C,CHEMBL253363,0.0,0,0,0,0,0,0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC1CCC2(C)C(CCC3C2CCC2(C)C(C(C)C)CCC32)C1
1738,c1(C(c2ccccc2)CCNC(Cc3ccccc3)C)ccccc1,CHEMBL24072,3.0,1,1,1,1,1,1,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,CC(CCCC(C1CCCCC1)C1CCCCC1)CC1CCCCC1
1739,C(Oc1ccc(cc1)CO[C@H]2Cn3c(nc([N+](=O)[O-])c3)OC2)(F)(F)F,CHEMBL227875,0.0,0,0,0,0,0,0,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,CC(C)C1CC2CCC(CCC3CCC(CC(C)(C)C)CC3)CC2C1
1740,C(=O)(C(NCCC)C)Nc1c(cccc1)C,CHEMBL1194,0.0,0,0,0,0,0,0,CCCNC(C)C(=O)Nc1ccccc1C,CCCCC(C)C(C)CC1CCCCC1C
1741,O(c1cc(c2c(c1)cccn2)NC(CCCN)C)C,CHEMBL506,0.0,0,0,0,0,0,0,COc1cc(NC(C)CCCN)c2ncccc2c1,CCCCC(C)CC1CC(CC)CC2CCCCC21
1742,O=C1C(C(=O)NCN1)(c2ccccc2)CC,CHEMBL856,0.0,0,0,0,0,0,0,CCC1(c2ccccc2)C(=O)NCNC1=O,CCC1(C2CCCCC2)C(C)CCCC1C
1743,C(=O)(c1ccc(S(N(CCC)CCC)(=O)=O)cc1)O,CHEMBL897,0.0,0,0,0,0,0,0,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CCCC(CCC)C(C)(C)C1CCC(C(C)C)CC1
1744,C(Sc1cc(C(C)(C)C)c(c(C(C)(C)C)c1)O)(Sc2cc(C(C)(C)C)c(c(C(C)(C)C)c2)O)(C)C,CHEMBL608,0.5,1,0,0,0,0,0,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CC1C(C(C)(C)C)CC(CC(C)(C)CC2CC(C(C)(C)C)C(C)C(C(C)(C)C)C2)CC1C(C)(C)C
1745,C(=O)(c1ccc(cc1)N)NCCN(CC)CC,CHEMBL640,0.0,0,0,0,0,0,0,CCN(CC)CCNC(=O)c1ccc(N)cc1,CCC(CC)CCCC(C)C1CCC(C)CC1
1746,C(=O)(OCCN(CC)CC)c1ccc(cc1)N,CHEMBL569,0.5,1,0,0,0,0,0,CCN(CC)CCOC(=O)c1ccc(N)cc1,CCC(CC)CCCC(C)C1CCC(C)CC1
1747,C(=O)(c1ccc(cc1)CNNC)NC(C)C,CHEMBL1321,0.0,0,0,0,0,0,0,CNNCc1ccc(C(=O)NC(C)C)cc1,CCCCC1CCC(C(C)CC(C)C)CC1
1748,O=C1C=Cc2c(c(O)ccc2[C@H]([C@@H](NC(C)C)CC)O)N1,CHEMBL1478530,0.0,0,0,0,0,0,0,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,CCC(CC(C)C)C(C)C1CCC(C)C2CC(C)CCC21
1749,Clc1cc2c(Sc3c(N2CCCN4CCN(CC4)C)cccc3)cc1,CHEMBL728,0.0,0,0,0,0,0,0,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CC1CCC(CCCC2C3CCCCC3CC3CCC(C)CC32)CC1
1750,C(c1ccccc1)(O)(C2CCCCC2)CCN3CCCC3,CHEMBL86715,0.5,1,0,0,0,0,0,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,CC(CCC1CCCC1)(C1CCCCC1)C1CCCCC1
1751,N(C(CN1c2c(Sc3c1cccc3)cccc2)C)(CC)CC,CHEMBL1206,0.5,1,0,0,0,0,0,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,CCC(CC)C(C)CC1C2CCCCC2CC2CCCCC21
1752,c12c(cc3c(n1)cc(cc3)N)ccc(c2)N,CHEMBL55400,0.0,0,0,0,0,0,0,Nc1ccc2cc3ccc(N)cc3nc2c1,CC1CCC2CC3CCC(C)CC3CC2C1
1753,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)C,CHEMBL103,0.0,0,0,0,0,0,0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC1CCC2(C)C(CCC3C2CCC2(C)C(C(C)C)CCC32)C1
1754,C(=N)(NC(=N)NC(C)C)Nc1ccc(Cl)cc1,CHEMBL1377,0.0,0,0,0,0,0,0,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,CC(C)CC(C)CC(C)CC1CCC(C)CC1
1755,N(CCCN1c2c(Sc3c1cccc3)cccc2)(C)C,CHEMBL564,0.5,1,0,0,0,0,0,CN(C)CCCN1c2ccccc2Sc2ccccc21,CC(C)CCCC1C2CCCCC2CC2CCCCC21
1756,N(C(CN1c2c(Sc3c1cccc3)cccc2)C)(C)C,CHEMBL643,0.0,0,0,0,0,0,0,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,CC(C)C(C)CC1C2CCCCC2CC2CCCCC21
1757,C(=O)(c1c(OCC(O)CNCCC)cccc1)CCc2ccccc2,CHEMBL631,0.0,0,0,0,0,0,0,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,CCCCCC(C)CCC1CCCCC1C(C)CCC1CCCCC1
1759,C(=O)(OCC[N+](C(C)C)(C(C)C)C)C1c2c(Oc3c1cccc3)cccc2,CHEMBL1180725,0.0,0,0,0,0,0,0,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,CC(CCCC(C)(C(C)C)C(C)C)C1C2CCCCC2CC2CCCCC21
1760,C(=O)(OCCN(CC)CC)c1cc(c(OCCC)cc1)N,CHEMBL1196,0.0,0,0,0,0,0,0,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,CCCCC1CCC(C(C)CCCC(CC)CC)CC1C
1761,O=C1OCC1,CHEMBL1200627,1.5,1,1,1,0,0,0,O=C1CCO1,CC1CCC1
1762,C(=O)(c1cc2c(Sc3c(N2CC(N(C)C)C)cccc3)cc1)CC,CHEMBL1201210,0.5,1,0,0,0,0,0,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,CCC(C)C1CCC2CC3CCCCC3C(CC(C)C(C)C)C2C1
1763,C(C(OCCC)(c1ccccc1)c2ccccc2)(=O)OC3CCN(CC3)C,CHEMBL1078261,0.0,0,0,0,0,0,0,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,CCCCC(C(C)CC1CCC(C)CC1)(C1CCCCC1)C1CCCCC1
1764,c1(c(C(C)C)cccc1C(C)C)O,CHEMBL526,0.0,0,0,0,0,0,0,CC(C)c1cccc(C(C)C)c1O,CC(C)C1CCCC(C(C)C)C1C
1765,C(=O)(OCCN(CC)CC)c1c(OCCC)cc(cc1)N,CHEMBL1195,0.5,1,0,0,0,0,0,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,CCCCC1CC(C)CCC1C(C)CCCC(CC)CC
1766,O(c1c2c(ccc1)cccc2)CC(O)CNC(C)C,CHEMBL27,0.0,0,0,0,0,0,0,CC(C)NCC(O)COc1cccc2ccccc12,CC(C)CCC(C)CCC1CCCC2CCCCC21
1767,OCCC,CHEMBL14687,0.0,0,0,0,0,0,0,CCCO,CCCC
1769,C(NC)(CC1CCCCC1)C,CHEMBL2105275,0.0,0,0,0,0,0,0,CNC(C)CC1CCCCC1,CCC(C)CC1CCCCC1
1770,C(=O)(OCCC)CN1C=C(I)C(=O)C(I)=C1,CHEMBL1200821,0.5,1,0,0,0,0,0,CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,CCCCC(C)CC1CC(C)C(C)C(C)C1
1771,C(=O)(OCCC)c1ccc(O)cc1,CHEMBL194014,0.0,0,0,0,0,0,0,CCCOC(=O)c1ccc(O)cc1,CCCCC(C)C1CCC(C)CC1
1772,O=C1C=C(NC(=S)N1)CCC,CHEMBL1518,0.0,0,0,0,0,0,0,CCCc1cc(=O)[nH]c(=S)[nH]1,CCCC1CC(C)CC(C)C1
1773,C(=S)(c1cc(ncc1)CCC)N,CHEMBL1378024,0.0,0,0,0,0,0,0,CCCc1cc(C(N)=S)ccn1,CCCC1CCCC(C(C)C)C1
1774,C(=O)(N1[C@H](C(=O)N)CCC1)[C@@H](NC(=O)[C@H]2NC(=O)CC2)Cc3cnc[nH]3,CHEMBL1472,0.0,0,0,0,0,0,0,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,CC1CCC(C(C)CC(CC2CCCC2)C(C)C2CCCC2C(C)C)C1
1775,c12c(OCO1)ccc(c2)CC(NCC(c3cc(c(O)cc3)O)O)C,CHEMBL1201273,0.5,1,0,0,0,0,0,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,CC(CCC(C)C1CCC(C)C(C)C1)CC1CCC2CCCC2C1
1776,c12c(cccc1)C(c3c(C=C2)cccc3)CCCNC,CHEMBL668,0.0,0,0,0,0,0,0,CNCCCC1c2ccccc2C=Cc2ccccc21,CCCCCC1C2CCCCC2CCC2CCCCC21
1777,O=C1C(C(=O)NC(=O)N1)(CC=C)CC(O)C,CHEMBL2105233,2.0,1,1,1,1,0,0,C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,CCCC1(CC(C)C)C(C)CC(C)CC1C
1778,C(=O)(c1c2c(c(c(Cl)c1)N)CCO2)NC3CCN(CCCOC)CC3,CHEMBL117287,0.0,0,0,0,0,0,0,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,CCCCCC1CCC(CC(C)C2CC(C)C(C)C3CCCC23)CC1
1779,c1([C@@H]([C@@H](NC)C)O)ccccc1,CHEMBL1590,1.0,1,1,0,0,0,0,CN[C@@H](C)[C@@H](O)c1ccccc1,CCC(C)C(C)C1CCCCC1
1780,C1(=NCCCN1C)/C=C/c2sccc2,CHEMBL1626223,0.0,0,0,0,0,0,0,CN1CCCN=C1/C=C/c1cccs1,CC1CCCCC1CCC1CCCC1
1781,C(=O)(c1nccnc1)N,CHEMBL614,0.0,0,0,0,0,0,0,NC(=O)c1cnccn1,CC(C)C1CCCCC1
1782,C(N(C)C)(=O)Oc1c[n+](ccc1)C,CHEMBL1115,0.0,0,0,0,0,0,0,CN(C)C(=O)Oc1ccc[n+](C)c1,CC1CCCC(CC(C)C(C)C)C1
1783,O=P(OCc1c(c(c(nc1)C)O)C=O)(O)O,CHEMBL82202,0.0,0,0,0,0,0,0,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,CCC1C(CCC(C)(C)C)CCC(C)C1C
1784,c1(c(c(cnc1C)CO)CO)O,CHEMBL1364,0.0,0,0,0,0,0,0,Cc1ncc(CO)c(CO)c1O,CCC1CCC(C)C(C)C1CC
1785,Clc1ccc(-c2c(nc(nc2N)N)CC)cc1,CHEMBL36,0.0,0,0,0,0,0,0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CCC1CC(C)CC(C)C1C1CCC(C)CC1
