,chembl_id,drugbank_id,canonical_smiles_ap,canonical_smiles_ap_nonstereo,original_smiles,mw_ap,rule_of_5,rule_of_5_label,in_drugbank,in_chembl,wd_drugbank,wd_chembl,wd_withdrawn,drugbank_three_class
1150,CHEMBL1981292,DB00644,C(=O)(N1C(C(=O)NCC(=O)N)CCC1)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C2NC(=O)CC2)Cc3cnc[nH]3)Cc4c5c(cccc5)[nH]c4)CO)Cc6ccc(O)cc6)CC(C)C)CCCN=C(N)N,C(=O)(N1C(C(=O)NCC(=O)N)CCC1)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C2NC(=O)CC2)Cc3cnc[nH]3)Cc4c5c(cccc5)[nH]c4)CO)Cc6ccc(O)cc6)CC(C)C)CCCN=C(N)N,CC(C)CC(NC(=O)CNC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CO)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC1=CN=CN1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,1182.31435,3,Hb; Mw; NO,yes,yes,0,,0.0,AD
1151,CHEMBL1983268,DB11986,C(=O)(c1c(NC2CCOCC2)cc(N3CCN(CC3)C)cc1)Nc4c5c(ccc(c5)Cc6cc(F)cc(F)c6)[nH]n4,C(=O)(c1c(NC2CCOCC2)cc(N3CCN(CC3)C)cc1)Nc4c5c(ccc(c5)Cc6cc(F)cc(F)c6)[nH]n4,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,560.65088,1,Mw,yes,yes,0,0.0,0.0,AD
1152,CHEMBL1983350,DB09118,C(C(/C=C/c1cc2c(OCO2)cc1)O)(C)(C)C,C(C(C=Cc1cc2c(OCO2)cc1)O)(C)(C)C,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,234.29706,0,,yes,yes,0,0.0,0.0,AD
1153,CHEMBL198362,DB06228,C(=O)(c1sc(Cl)cc1)NC[C@@H]2OC(=O)N(c3ccc(N4C(=O)COCC4)cc3)C2,C(=O)(c1sc(Cl)cc1)NCC2OC(=O)N(c3ccc(N4C(=O)COCC4)cc3)C2,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,435.88846,0,,yes,yes,0,0.0,0.0,AD
1154,CHEMBL1987462,,c1(C(O)CNCCCC)ccc(O)cc1,c1(C(O)CNCCCC)ccc(O)cc1,CCCCNCC(O)c1ccc(O)cc1,209.29013,0,,no,yes,,0.0,0.0,
1155,CHEMBL1987518,DB11115,O=S(=O)(c1cc2c(nc(-c3ccccc3)[nH]2)cc1)O,O=S(=O)(c1cc2c(nc(-c3ccccc3)[nH]2)cc1)O,OS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C1=CC=CC=C1,274.2996,0,,yes,yes,0,,0.0,AD
1156,CHEMBL1998966,,C(=O)(N1CCCCC1)COc2ccc(/C(=N/O)/C)cc2,C(=NO)(c1ccc(OCC(=O)N2CCCCC2)cc1)C,C/C(=N\O)c1ccc(OCC(=O)N2CCCCC2)cc1,276.3375,0,,no,yes,,1.0,1.0,WD
1157,CHEMBL2,DB00457,C(=O)(c1occc1)N2CCN(c3nc4c(c(n3)N)cc(OC)c(OC)c4)CC2,C(=O)(c1occc1)N2CCN(c3nc4c(c(n3)N)cc(OC)c(OC)c4)CC2,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,383.40937,0,,yes,yes,0,0.0,0.0,AD
1158,CHEMBL20,DB00819,C(=O)(Nc1nnc(S(=O)(=O)N)s1)C,C(=O)(Nc1nnc(S(=O)(=O)N)s1)C,CC(=O)Nc1nnc(S(N)(=O)=O)s1,222.24522,0,,yes,yes,0,0.0,0.0,AD
1159,CHEMBL2004297,,C(N(CC)CC)(=S)SC(N(CC)CC)=S,C(N(CC)CC)(=S)SC(N(CC)CC)=S,CCN(CC)C(=S)SC(=S)N(CC)CC,264.4758,0,,no,yes,,0.0,0.0,
1160,CHEMBL2010412,,c12c(cc3c([n+]1C)cc(cc3)N)ccc(c2)N,c12c(cc3c([n+]1C)cc(cc3)N)ccc(c2)N,C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1,224.28708,0,,no,yes,,0.0,0.0,
1161,CHEMBL2010507,DB13624,O(c1c(cccc1)CC(NC)C)C,O(c1c(cccc1)CC(NC)C)C,CNC(C)Cc1ccccc1OC,179.26369,0,,yes,yes,0,0.0,0.0,AD
1162,CHEMBL2010601,DB08820,C(=O)(C1C(=O)c2c(cccc2)NC=1)Nc3c(C(C)(C)C)cc(C(C)(C)C)c(O)c3,C(=O)(C1C(=O)c2c(cccc2)NC=1)Nc3c(C(C)(C)C)cc(C(C)(C)C)c(O)c3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,392.50116,0,,yes,yes,0,0.0,0.0,AD
1163,CHEMBL201960,,C(=O)(c1ccc(cc1)C)C(N2CCCC2)CCC,C(=O)(c1ccc(cc1)C)C(N2CCCC2)CCC,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,245.36701,0,,no,yes,,1.0,1.0,WD
1164,CHEMBL2023898,DB09102,C(=O)(OC)N[C@H](C(=O)N1[C@H](c2ncc(-c3ccc(-c4ccc(-c5cnc([C@H]6N(C(=O)[C@H](C(C)C)NC(=O)OC)CCC6)[nH]5)cc4)cc3)[nH]2)CCC1)C(C)C,C(=O)(OC)NC(C(=O)N1C(c2ncc(-c3ccc(-c4ccc(-c5cnc(C6N(C(=O)C(C(C)C)NC(=O)OC)CCC6)[nH]5)cc4)cc3)[nH]2)CCC1)C(C)C,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,738.8925,2,Mw; NO,yes,yes,0,0.0,0.0,AD
1165,CHEMBL2028019,DB06016,C(N(C)C)(=O)NC1CCC(CCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)CC1,C(N(C)C)(=O)NC1CCC(CCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)CC1,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,427.42034,0,,yes,yes,0,0.0,0.0,AD
1166,CHEMBL2028661,DB08822,C(=O)(OCC1=C(OC(=O)O1)C)c2c3c(nc(OCC)n3Cc4ccc(-c5c(C6=NOC(=O)N6)cccc5)cc4)ccc2,C(=O)(OCC1=C(OC(=O)O1)C)c2c3c(nc(OCC)n3Cc4ccc(-c5c(C6=NOC(=O)N6)cccc5)cc4)ccc2,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,568.54628,2,Mw; NO,yes,yes,0,0.0,0.0,AD
1167,CHEMBL2028663,DB08912,C(c1nc(c(-c2nc(ncc2)N)s1)-c3c(F)c(NS(=O)(=O)c4c(F)cccc4F)ccc3)(C)(C)C,C(c1nc(c(-c2nc(ncc2)N)s1)-c3c(F)c(NS(=O)(=O)c4c(F)cccc4F)ccc3)(C)(C)C,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,519.5702,1,Mw,yes,yes,0,0.0,0.0,AD
1168,CHEMBL2028850,DB06196,C(=O)(N1[C@H](C(=O)N2[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N3[C@@H](C(=O)N4[C@H](C(=O)N[C@H](C(=O)O)CCCNC(=N)N)C[C@H]5[C@@H]4CCCC5)Cc6c(cccc6)C3)CO)Cc7sccc7)C[C@@H](O)C2)CCC1)[C@@H](NC(=O)[C@@H](CCCNC(=N)N)N)CCCNC(=N)N,C(=O)(N1C(C(=O)N2C(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N3C(C(=O)N4C(C(=O)NC(C(=O)O)CCCNC(=N)N)CC5C4CCCC5)Cc6c(cccc6)C3)CO)Cc7sccc7)CC(O)C2)CCC1)C(NC(=O)C(CCCNC(=N)N)N)CCCNC(=N)N,[H][C@]12C[C@]([H])(N(C(=O)[C@@]3([H])CC4=C(CN3C(=O)[C@H](CO)NC(=O)[C@H](CC3=CC=CS3)NC(=O)CNC(=O)[C@]3([H])C[C@@H](O)CN3C(=O)[C@@H]3CCCN3C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](N)CCCNC(N)=N)C=CC=C4)[C@@]1([H])CCCC2)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,1304.54773,3,Hb; Mw; NO,yes,yes,0,0.0,0.0,AD
1169,CHEMBL2029132,DB00364,O=S(=O)(O[Al](O)O)O[C@@H]1[C@](O[C@H]2O[C@@H]([C@@H](OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@H]2OS(=O)(=O)O[Al](O)O)COS(=O)(=O)O[Al](O)O)(O[C@@H]([C@H]1OS(=O)(=O)O[Al](O)O)COS(=O)(=O)O[Al](O)O)COS(=O)(=O)O[Al](O)O,O=S(=O)(O[Al](O)O)OC1C(OC2OC(C(OS(=O)(=O)O[Al](O)O)C(OS(=O)(=O)O[Al](O)O)C2OS(=O)(=O)O[Al](O)O)COS(=O)(=O)O[Al](O)O)(OC(C1OS(=O)(=O)O[Al](O)O)COS(=O)(=O)O[Al](O)O)COS(=O)(=O)O[Al](O)O,O.O[Al](O)O.O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@](COS(=O)(=O)O[Al](O)O)(O[C@H]2O[C@H](COS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@H]2OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O,1462.7057,3,Hb; Mw; NO,yes,yes,0,,0.0,AD
1170,CHEMBL203266,DB09069,O(c1c(OC)c(ccc1OC)CN2CCNCC2)C,O(c1c(OC)c(ccc1OC)CN2CCNCC2)C,COc1ccc(CN2CCNCC2)c(OC)c1OC,266.34234,0,,yes,yes,0,0.0,0.0,AD
1171,CHEMBL2040682,DB01410,C(=O)(OCC(=O)[C@]12[C@@]3([C@H]([C@H]4[C@@H]([C@@]5(C(=CC(=O)C=C5)CC4)C)[C@@H](O)C3)C[C@H]1O[C@H](O2)C6CCCCC6)C)C(C)C,C(=O)(OCC(=O)C12C3(C(C4C(C5(C(=CC(=O)C=C5)CC4)C)C(O)C3)CC1OC(O2)C6CCCCC6)C)C(C)C,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,540.70168,1,Mw,yes,yes,0,0.0,0.0,AD
1172,CHEMBL2042122,DB09151,[18F]c1c(NC)ccc(-c2nc3c(s2)cc(O)cc3)c1,[18F]c1c(NC)ccc(-c2nc3c(s2)cc(O)cc3)c1,CNC1=C([18F])C=C(C=C1)C1=NC2=CC=C(O)C=C2S1,273.31987,0,,yes,yes,0,0.0,0.0,AD
1173,CHEMBL2043437,DB11978,C(#N)c1ccc(NC(=O)N[C@H]2C[C@H](c3nc4c(cccc4)[nH]3)N(CC2)C)cc1,C(#N)c1ccc(NC(=O)NC2CC(c3nc4c(cccc4)[nH]3)N(CC2)C)cc1,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,374.44804,0,,yes,yes,0,0.0,0.0,AD
1174,CHEMBL204656,DB09101,C(=O)(C1C(=O)c2c(N([C@@H](C(C)C)CO)C=1)cc(OC)c(c2)Cc3c(F)c(Cl)ccc3)O,C(=O)(C1C(=O)c2c(N(C(C(C)C)CO)C=1)cc(OC)c(c2)Cc3c(F)c(Cl)ccc3)O,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,447.89371,0,,yes,yes,0,0.0,0.0,AD
1175,CHEMBL2048028,DB11611,C(=O)(c1cc2c(cco2)cc1)N3Cc4c(c(Cl)c(C(=O)N[C@H](C(=O)O)Cc5cc(S(=O)(=O)C)ccc5)c(Cl)c4)CC3,C(=O)(c1cc2c(cco2)cc1)N3Cc4c(c(Cl)c(C(=O)NC(C(=O)O)Cc5cc(S(=O)(=O)C)ccc5)c(Cl)c4)CC3,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,615.49238,1,Mw,yes,yes,0,0.0,0.0,AD
1176,CHEMBL2048484,DB08907,Fc1ccc(-c2sc(cc2)Cc3c(ccc(c3)[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)CO)C)cc1,Fc1ccc(-c2sc(cc2)Cc3c(ccc(c3)C4OC(C(O)C(O)C4O)CO)C)cc1,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,444.52505,0,,yes,yes,0,0.0,0.0,AD
1177,CHEMBL2051955,DB00922,C(C(C#N)=NNc1ccc(C2=NNC(=O)C[C@H]2C)cc1)#N,C(C(C#N)=NNc1ccc(C2=NNC(=O)CC2C)cc1)#N,C[C@@H]1CC(=O)NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1,280.29064,0,,yes,yes,0,,0.0,AD
1178,CHEMBL2051960,DB09012,C(=O)(N/N=C1\C(=O)C=C2C(=C\1)C(O)CN2C)N,C(=O)(NN=C1C(=O)C=C2C(=C1)C(O)CN2C)N,CN1CC(O)C2=C\C(=N\NC(N)=O)C(=O)C=C12,236.23164,0,,yes,yes,1,,0.0,DISCONT
1179,CHEMBL205596,DB02659,C(=O)(O)CC[C@H]([C@@H]1[C@]2([C@@H](O)C[C@@H]3[C@@]4([C@H](C[C@@H](O)[C@H]3[C@@H]2CC1)C[C@H](O)CC4)C)C)C,C(=O)(O)CCC(C1C2(C(O)CC3C4(C(CC(O)C3C2CC1)CC(O)CC4)C)C)C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,408.5822,0,,yes,yes,0,0.0,0.0,AD
1180,CHEMBL206253,DB09048,C(C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(C)C)(N(c2c(-c3c(cccc3)C)cc(nc2)N4CCN(CC4)C)C)=O,C(C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(C)C)(N(c2c(-c3c(cccc3)C)cc(nc2)N4CCN(CC4)C)C)=O,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,578.60464,2,Mw; LP,yes,yes,0,0.0,0.0,AD
1181,CHEMBL2063090,DB11575,C(=O)([C@]1(NC(=O)[C@H]2N3C(=O)[C@H](C(C)(C)C)NC(=O)O[C@H]4[C@@H](C4)CCCCCc5c(nc6c(n5)ccc(OC)c6)O[C@@H](C3)C2)[C@H](C=C)C1)NS(=O)(=O)C7CC7,C(=O)(C1(NC(=O)C2N3C(=O)C(C(C)(C)C)NC(=O)OC4C(C4)CCCCCc5c(nc6c(n5)ccc(OC)c6)OC(C3)C2)C(C=C)C1)NS(=O)(=O)C7CC7,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,766.9191,2,Mw; NO,yes,yes,0,0.0,0.0,AD
1182,CHEMBL2070241,DB11653,C(=O)([C@@H](NC(=O)C)CCCC)N[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CCCCNC(=O)C1)Cc2c3c(cccc3)[nH]c2)CCCNC(=N)N)Cc4ccccc4)Cc5cnc[nH]5,C(=O)(C(NC(=O)C)CCCC)NC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O)CCCCNC(=O)C1)Cc2c3c(cccc3)[nH]c2)CCCNC(=N)N)Cc4ccccc4)Cc5cnc[nH]5,CCCC[C@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CN=CN2)NC1=O)C(O)=O,1025.18476,3,Hb; Mw; NO,yes,yes,0,0.0,0.0,AD
1183,CHEMBL207538,DB11859,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@H](C[C@H](O)CC4)CC3)C)CC2)CC1)C)C,C(=O)(C1C2(C(C3C(C4(C(CC(O)CC4)CC3)C)CC2)CC1)C)C,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,318.50288,1,LP,yes,yes,0,0.0,0.0,AD
1184,CHEMBL207602,DB13966,C(=O)(OC(C)C)CCCCCCCCCCCCC,C(=O)(OC(C)C)CCCCCCCCCCCCC,CCCCCCCCCCCCCC(=O)OC(C)C,270.45848,0,,yes,yes,0,,0.0,AD
1185,CHEMBL2079587,DB06718,c12c(c[nH]n1)C[C@@]3([C@@H]4[C@H]([C@H]5[C@@]([C@@](O)(CC5)C)(CC4)C)CC[C@H]3C2)C,c12c(c[nH]n1)CC3(C4C(C5C(C(O)(CC5)C)(CC4)C)CCC3C2)C,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,328.50094,0,,yes,yes,0,0.0,0.0,AD
1186,CHEMBL20835,DB13262,C(=O)(OC1C2CCN(C1)CC2)C,C(=O)(OC1C2CCN(C1)CC2)C,CC(=O)OC1CN2CCC1CC2,169.22495,0,,yes,yes,0,,0.0,AD
1187,CHEMBL20883,DB09256,O=C1C(F)=CN(C(=O)N1)C2OCCC2,O=C1C(F)=CN(C(=O)N1)C2OCCC2,O=c1[nH]c(=O)n(C2CCCO2)cc1F,200.17053,0,,yes,yes,0,0.0,0.0,AD
1188,CHEMBL2095208,DB09065,C(N(Cc1nc(sc1)C(C)C)C)(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)CC[C@@H](NC(=O)OCc3scnc3)Cc4ccccc4)CCN5CCOCC5,C(N(Cc1nc(sc1)C(C)C)C)(=O)NC(C(=O)NC(Cc2ccccc2)CCC(NC(=O)OCc3scnc3)Cc4ccccc4)CCN5CCOCC5,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,776.03831,2,Mw; NO,yes,yes,0,0.0,0.0,AD
1189,CHEMBL2095209,DB08887,C(=O)(OCC)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,C(=O)(OCC)CCCC=CCC=CCC=CCC=CCC=CCC,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,330.51398,1,LP,yes,yes,0,0.0,0.0,AD
1190,CHEMBL2095212,DB08893,C(=O)(Nc1ccc(cc1)CCNC[C@@H](c2ccccc2)O)Cc3nc(sc3)N,C(=O)(Nc1ccc(cc1)CCNCC(c2ccccc2)O)Cc3nc(sc3)N,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,396.51398,0,,yes,yes,0,0.0,0.0,AD
1191,CHEMBL2096637,,C(/C(=C/[C@H]1C([C@@H]1C(=O)O[C@@H]2C(=C(C(=O)C2)C/C=C\C=C)C)(C)C)/C)(=O)OC,C(C(=CC1C(C1C(=O)OC2C(=C(C(=O)C2)CC=CC=C)C)(C)C)C)(=O)OC,C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(\C)C(=O)OC)C2(C)C)CC1=O.C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,372.46436,0,,no,yes,,0.0,0.0,
1192,CHEMBL21,DB00259,O=S(=O)(c1ccc(cc1)N)N,O=S(=O)(c1ccc(cc1)N)N,Nc1ccc(S(N)(=O)=O)cc1,172.20656,0,,yes,yes,0,0.0,0.0,AD
1193,CHEMBL2103772,,C(=O)(OCc1ccccc1)CNC(=O)C(CSC(=O)C)Cc2ccccc2,C(=O)(OCc1ccccc1)CNC(=O)C(CSC(=O)C)Cc2ccccc2,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,385.48471,0,,no,yes,,0.0,0.0,
1194,CHEMBL2103774,DB09070,C([C@]1([C@@]2([C@H]([C@H]3[C@@H](C4=C(CC(=O)CC4)C[C@H]3C)CC2)CC1)C)O)#C,C(C1(C2(C(C3C(C4=C(CC(=O)CC4)CC3C)CC2)CC1)C)O)#C,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,312.45506,0,,yes,yes,0,0.0,0.0,AD
1195,CHEMBL2103822,DB09071,C(=O)(NC[C@H]1[C@H](c2c3c(OCC3)ccc2)C1)CC,C(=O)(NCC1C(c2c3c(OCC3)ccc2)C1)CC,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,245.32343,0,,yes,yes,0,0.0,0.0,AD
1196,CHEMBL2103827,DB06262,C(=O)([C@H]([C@@H](c1cc(c(O)cc1)O)O)N)O,C(=O)(C(C(c1cc(c(O)cc1)O)O)N)O,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,213.19127,1,Hb,yes,yes,0,0.0,0.0,AD
1197,CHEMBL2103830,DB12010,O=P(OCN1C(=O)C(Oc2c1nc(Nc3c(F)cnc(n3)Nc4cc(OC)c(OC)c(OC)c4)cc2)(C)C)(O)O,O=P(OCN1C(=O)C(Oc2c1nc(Nc3c(F)cnc(n3)Nc4cc(OC)c(OC)c(OC)c4)cc2)(C)C)(O)O,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,580.46952,2,Mw; NO,yes,yes,0,0.0,0.0,AD
1198,CHEMBL2103837,DB11644,C(=O)(c1cc2c(nc(-c3cc(Cl)cc(Cl)c3)o2)cc1)O,C(=O)(c1cc2c(nc(-c3cc(Cl)cc(Cl)c3)o2)cc1)O,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,308.12209,0,,yes,yes,0,0.0,0.0,AD
1199,CHEMBL2103846,DB08867,C(=O)([C@@]1([C@@]2([C@H]([C@H]3C(=C4C(=CC(=O)CC4)CC3)[C@@H](c5ccc(N(C)C)cc5)C2)CC1)C)O)C,C(=O)(C1(C2(C(C3C(=C4C(=CC(=O)CC4)CC3)C(c5ccc(N(C)C)cc5)C2)CC1)C)O)C,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,433.59465,0,,yes,yes,0,0.0,0.0,AD
1200,CHEMBL2103849,DB06267,O=S(=O)(c1cc(c(OCCC)cc1)C2=NC(=O)c3c(c(nn3C)CCC)N2)NCCC4N(CCC4)C,O=S(=O)(c1cc(c(OCCC)cc1)C2=NC(=O)c3c(c(nn3C)CCC)N2)NCCC4N(CCC4)C,CCCOC1=C(C=C(C=C1)S(=O)(=O)NCCC1CCCN1C)C1=NC(=O)C2=C(N1)C(CCC)=NN2C,516.66622,1,Mw,yes,yes,0,,0.0,AD
1201,CHEMBL2103855,,C(=O)([C@H](Cc1ccc(-c2nc(nc(O[C@@H](C(F)(F)F)c3c(-n4nc(cc4)C)cc(Cl)cc3)c2)N)cc1)N)O,C(=O)(C(Cc1ccc(-c2nc(nc(OC(C(F)(F)F)c3c(-n4nc(cc4)C)cc(Cl)cc3)c2)N)cc1)N)O,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,546.93944,1,Mw,no,yes,,0.0,0.0,
1202,CHEMBL2103867,DB13170,C(=O)([C@@H](NC(=O)[C@H](CC(=O)N)N)CC(=O)O)N[C@H](C(=O)N[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)CSSC2)[C@H](O)C)CSSC1)C)C(C)C)CC(=O)N)C(C)C)CC(C)C)CCC(=O)O)CCC(=O)O,C(=O)(C(NC(=O)C(CC(=O)N)N)CC(=O)O)NC(C(=O)NC1C(=O)NC(C(=O)NC(C(=O)NC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)O)CC(C)C)CSSC2)C(O)C)CSSC1)C)C(C)C)CC(=O)N)C(C)C)CC(C)C)CCC(=O)O)CCC(=O)O,[H][C@@]12CSSC[C@H](NC(=O)CNC(=O)[C@@]([H])(NC(=O)[C@]([H])(CSSC[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N1)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC2=O)C(C)C)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(O)=O,1681.91138,3,Hb; Mw; NO,yes,yes,0,0.0,0.0,AD
1203,CHEMBL2103870,DB09280,C(=O)(c1cc(-c2c(ccc(n2)NC(=O)C3(c4cc5c(OC(F)(F)O5)cc4)CC3)C)ccc1)O,C(=O)(c1cc(-c2c(ccc(n2)NC(=O)C3(c4cc5c(OC(F)(F)O5)cc4)CC3)C)ccc1)O,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,452.41706,0,,yes,yes,0,0.0,0.0,AD
