,chembl_id,drugbank_id,canonical_smiles_ap,canonical_smiles_ap_nonstereo,orginal_smiles,mw_ap,rule_of_5,rule_of_5_label,in_drugbank,in_chembl,wd_drugbank,wd_chembl,wd_withdrawn,drugbank_three_class,sum,wd_consensus_1,wd_consensus_2,wd_consensus_3,standardized_smiles,scaffolds,test_train
888,CHEMBL1517,DB00595,C(=O)(C1C(=O)[C@]2(C(=C3C(=O)c4c([C@@](O)([C@H]3[C@H](O)[C@H]2[C@H](N(C)C)C=1O)C)cccc4O)O)O)N,C(=O)(C1C(=O)C2(C(=C3C(=O)c4c(C(O)(C3C(O)C2C(N(C)C)C=1O)C)cccc4O)O)O)N,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,460.44347999999997,2,Hb; NO,yes,yes,0,0.0,,AD,0,0,0,0,CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,CC(C)C1C(C)C(C(C)C)C2C(C)C3C(C(C)C4C(C)CCCC4C3(C)C)C(C)C2(C)C1C,train
880,CHEMBL1509,DB01395,O=C1O[C@@]2([C@@]3([C@H]([C@H]4[C@@H]([C@@]5(C(=CC(=O)CC5)[C@H]6[C@@H]4C6)C)CC3)[C@H]7[C@@H]2C7)C)CC1,O=C1OC2(C3(C(C4C(C5(C(=CC(=O)CC5)C6C4C6)C)CC3)C7C2C7)C)CC1,C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C,366.5037,1,LP,yes,yes,0,0.0,,AD,0,0,0,0,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,CC1CCC2(C)C(C1)C1CC1C1C2CCC2(C)C1C1CC1C21CCC(C)C1,train
88,CHEMBL146095,,C(=O)(OCC(O)CO)c1c(Nc2c3c(ncc2)cc(Cl)cc3)cccc1,C(=O)(OCC(O)CO)c1c(Nc2c3c(ncc2)cc(Cl)cc3)cccc1,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,372.81039,0,,no,yes,,1.0,1.0,WD,2,1,1,0,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,CCC(C)CCC(C)C1CCCCC1CC1CCCC2CC(C)CCC21,train
879,CHEMBL1507567,DB14646,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@H](C(=O)C2)[C@@]4(C(=CC(=O)C=C4)CC3)C)CC1)C)O)C,C(=O)(OCC(=O)C1(C2(C(C3C(C(=O)C2)C4(C(=CC(=O)C=C4)CC3)C)CC1)C)O)C,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,400.47486000000004,0,,yes,yes,0,,,AD,0,0,0,0,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C,CC(C)CCC(C)C1(C)CCC2C3CCC4CC(C)CCC4(C)C3C(C)CC21C,train
878,CHEMBL1506,DB14658,C(=O)(OC[C@H]([C@@H](c1ccc([N+](=O)[O-])cc1)O)NC(=O)C(Cl)Cl)CCCCCCCCCCCCCCC,C(=O)(OCC(C(c1ccc([N+](=O)[O-])cc1)O)NC(=O)C(Cl)Cl)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,561.55024,2,Mw; LP,yes,yes,0,0.0,,AD,0,0,0,0,CCCCCCCCCCCCCCCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,CCCCCCCCCCCCCCCC(C)CCC(CC(C)C(C)C)C(C)C1CCC(C(C)C)CC1,train
96,CHEMBL16476,,c12c(ccc(C(O)CNC(C)C)c1)cccc2,c12c(ccc(C(O)CNC(C)C)c1)cccc2,CC(C)NCC(O)c1ccc2ccccc2c1,229.32403,0,,no,yes,,1.0,1.0,WD,2,1,1,0,CC(C)NCC(O)c1ccc2ccccc2c1,CC(C)CCC(C)C1CCC2CCCCC2C1,train
105,CHEMBL1909285,,O=[N+](c1nc(n(-c2ccc([N+](=O)[O-])cc2)c1)C)[O-],O=[N+](c1nc(n(-c2ccc([N+](=O)[O-])cc2)c1)C)[O-],Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,248.19916,0,,no,yes,,1.0,1.0,WD,2,1,1,0,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,CC(C)C1CCC(C2CC(C(C)C)CC2C)CC1,train
885,CHEMBL1513,DB01029,O=C1C2(N=C(N1Cc3ccc(-c4c(-c5nn[nH]n5)cccc4)cc3)CCCC)CCCC2,O=C1C2(N=C(N1Cc3ccc(-c4c(-c5nn[nH]n5)cccc4)cc3)CCCC)CCCC2,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,428.54026,1,LP,yes,yes,0,0.0,,AD,0,0,0,0,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCC1CC2(CCCC2)C(C)C1CC1CCC(C2CCCCC2C2CCCC2)CC1,train
867,CHEMBL1489,DB00928,O=C1N=C(N=CN1[C@@H]2O[C@@H]([C@@H](O)[C@H]2O)CO)N,O=C1N=C(N=CN1C2OC(C(O)C2O)CO)N,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,244.20824,0,,yes,yes,0,0.0,,AD,0,0,0,0,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,CCC1CC(C2CCC(C)CC2C)C(C)C1C,train
908,CHEMBL1537,DB01061,C(=O)(N1C(=O)NCC1)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(S[C@@H]32)(C)C)c4ccccc4,C(=O)(N1C(=O)NCC1)NC(C(=O)NC2C(=O)N3C(C(=O)O)C(SC32)(C)C)c4ccccc4,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,461.49920999999995,1,NO,yes,yes,0,0.0,,AD,0,0,0,0,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O,CC(C)C1C2C(C)C(CC(C)C(CC(C)C3CCCC3C)C3CCCCC3)C2CC1(C)C,train
913,CHEMBL1541,DB00671,C(/C(=N\OCC(=O)O)/c1nc(sc1)N)(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(C=C)CS[C@@H]32,C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C=C)CSC21)(=NOCC(=O)O)c3nc(sc3)N,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,453.45445,1,NO,yes,yes,0,0.0,,AD,0,0,0,0,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,CCC1CCC2C(CC(C)C(CCCC(C)C)C3CCC(C)C3)C(C)C2C1C(C)C,train
914,CHEMBL154111,DB01399,C(=O)(Oc1c(C(=O)O)cccc1)c2c(O)cccc2,C(=O)(Oc1c(C(=O)O)cccc1)c2c(O)cccc2,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,258.2321,0,,yes,yes,0,0.0,,AD,0,0,0,0,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,CC(C)C1CCCCC1CC(C)C1CCCCC1C,train
84,CHEMBL1418176,,O=C1C=C2[C@](C=C1)([C@@H]3[C@H]([C@H]4[C@@]([C@@](O)(CC4)C)(CC3)C)CC2)C,O=C1C=C2C(C=C1)(C3C(C4C(C(O)(CC4)C)(CC3)C)CC2)C,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,300.44396,0,,no,yes,,1.0,1.0,WD,2,1,1,0,CC12C=CC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,CC1CCC2(C)C(CCC3C2CCC2(C)C3CCC2(C)C)C1,train
916,CHEMBL1543,DB00143,C(=NCC(=O)O)([C@@H](N=C(O)CC[C@@H](C(=O)O)N)CS)O,C(=NCC(=O)O)(C(N=C(O)CCC(C(=O)O)N)CS)O,[H][C@](N)(CCC(O)=N[C@@]([H])(CS)C(O)=NCC(O)=O)C(O)=O,307.32698999999997,1,Hb,yes,yes,0,,,AD,0,0,0,0,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,CCC(CC(C)CCC(C)C(C)C)C(C)CCC(C)C,train
917,CHEMBL1544,DB00279,C(=O)([C@H](Cc1cc(I)c(Oc2cc(I)c(O)cc2)c(I)c1)N)O,C(=O)(C(Cc1cc(I)c(Oc2cc(I)c(O)cc2)c(I)c1)N)O,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,650.9784400000001,1,Mw,yes,yes,0,0.0,,AD,0,0,0,0,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,CC(C)C(C)CC1CC(C)C(CC2CCC(C)C(C)C2)C(C)C1,train
110,CHEMBL2104149,DB01459,C(C(c1ccccc1)(c2ccccc2)CCN3CCC(N4C(=O)N(C(=O)CC)c5c4cccc5)CC3)#N,C(C(c1ccccc1)(c2ccccc2)CCN3CCC(N4C(=O)N(C(=O)CC)c5c4cccc5)CC3)#N,CCC(=O)N1C(=O)N(C2CCN(CCC(C#N)(C3=CC=CC=C3)C3=CC=CC=C3)CC2)C2=CC=CC=C12,492.62474000000003,1,LP,yes,yes,1,,1.0,WD,2,1,1,0,CCC(=O)n1c(=O)n(C2CCN(CCC(C#N)(c3ccccc3)c3ccccc3)CC2)c2ccccc21,CCC(C)C1C(C)C(C2CCC(CCC(CC)(C3CCCCC3)C3CCCCC3)CC2)C2CCCCC21,train
854,CHEMBL1476782,DB11207,C(=O)(OCCC(C)C)/C=C/c1ccc(OC)cc1,C(=O)(OCCC(C)C)C=Cc1ccc(OC)cc1,COC1=CC=C(\C=C\C(=O)OCCC(C)C)C=C1,248.3241,0,,yes,yes,0,,,AD,0,0,0,0,COc1ccc(C=CC(=O)OCCC(C)C)cc1,CCC1CCC(CCC(C)CCCC(C)C)CC1,train
918,CHEMBL1546,DB09352,c1(O)ccc(cc1)CC(N)C,c1(O)ccc(cc1)CC(N)C,CC(N)Cc1ccc(O)cc1,151.20961,0,,yes,yes,0,0.0,,AD,0,0,0,0,CC(N)Cc1ccc(O)cc1,CC(C)CC1CCC(C)CC1,train
919,CHEMBL1549,DB14541,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)[C@@H](O)C2)CC1)C)O)CCC5CCCC5,C(=O)(OCC(=O)C1(C2(C(C3C(C4(C(=CC(=O)CC4)CC3)C)C(O)C2)CC1)C)O)CCC5CCCC5,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,486.65304000000003,0,,yes,yes,0,0.0,,AD,0,0,0,0,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC1CCCC1,CC(CCC1CCCC1)CCC(C)C1(C)CCC2C3CCC4CC(C)CCC4(C)C3C(C)CC21C,train
893,CHEMBL1521,DB00962,C(#N)c1c2N=CC=C(c3cc(N(C(=O)C)CC)ccc3)n2nc1,C(#N)c1c2N=CC=C(c3cc(N(C(=O)C)CC)ccc3)n2nc1,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,305.34115,0,,yes,yes,0,0.0,,AD,0,0,0,0,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCC1CCC2C1CCCC2C1CCCC(C(CC)C(C)C)C1,train
920,CHEMBL1550,DB01022,C(=C/CC1C(=O)c2c(C(=O)C=1C)cccc2)(\CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)/C,C(=CCC1C(=O)c2c(C(=O)C=1C)cccc2)(CCCC(CCCC(CCCC(C)C)C)C)C,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,450.70952,1,LP,yes,yes,0,0.0,,AD,0,0,0,0,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,CC(C)CCCC(C)CCCC(C)CCCC(C)CCC1C(C)C(C)C2CCCCC2C1C,train
111,CHEMBL2104489,,C(=O)(O[C@@]1(C(=O)C)[C@@]2(C([C@H]3[C@@H]([C@@]4(C(=CCCC4)[C@H](C3)C)C)CC2)CC1)C)C,C(=O)(OC1(C(=O)C)C2(C(C3C(C4(C(=CCCC4)C(C3)C)C)CC2)CC1)C)C,CC(=O)O[C@]1(C(C)=O)CCC2[C@@H]3C[C@H](C)C4=CCCC[C@]4(C)[C@H]3CC[C@@]21C,372.55152000000004,1,LP,no,yes,,1.0,1.0,WD,2,1,1,0,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CCCCC4(C)C3CCC21C,CC(C)CC1(C(C)C)CCC2C3CC(C)C4CCCCC4(C)C3CCC21C,train
852,CHEMBL1475,DB04571,O=C1Oc2c(C(=C1)C)cc3c(c2C)oc(c3)C,O=C1Oc2c(C(=C1)C)cc3c(c2C)oc(c3)C,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,228.24924,0,,yes,yes,0,0.0,,AD,0,0,0,0,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,CC1CC2CC3C(C)CC(C)CC3C(C)C2C1,train
851,CHEMBL1473,DB00588,C(=O)(O[C@@]1(C(=O)SCF)[C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)C[C@H]1C)C)CC,C(=O)(OC1(C(=O)SCF)C2(C(C3C(F)(C4(C(=CC(=O)C=C4)C(F)C3)C)C(O)C2)CC1C)C)CC,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,500.58077000000003,1,Mw,yes,yes,0,0.0,,AD,0,0,0,0,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,CCCC(C)C1(CC(C)CC)C(C)CC2C3CC(C)C4CC(C)CCC4(C)C3(C)C(C)CC21C,train
850,CHEMBL1472,DB09421,C(=O)(N1[C@H](C(=O)N)CCC1)[C@@H](NC(=O)[C@H]2NC(=O)CC2)Cc3cnc[nH]3,C(=O)(N1C(C(=O)N)CCC1)C(NC(=O)C2NC(=O)CC2)Cc3cnc[nH]3,[H][C@@](CC1=CN=CN1)(NC(=O)[C@]1([H])CCC(=O)N1)C(=O)N1CCC[C@@]1([H])C(N)=O,362.39074,0,,yes,yes,0,0.0,,AD,0,0,0,0,NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,CC1CCC(C(C)CC(CC2CCCC2)C(C)C2CCCC2C(C)C)C1,train
921,CHEMBL1554,DB00970,C(=O)(C1C2C(=C(C(=O)C=1N)C)Oc3c(c(C(=O)N[C@@H]4C(=O)N[C@@H](C(=O)N5[C@H](C(=O)N(CC(=O)N([C@H](C(=O)O[C@@H]4C)C(C)C)C)C)CCC5)C(C)C)ccc3C)N=2)N[C@@H]6C(=O)N[C@@H](C(=O)N7[C@H](C(=O)N(CC(=O)N([C@H](C(=O)O[C@@H]6C)C(C)C)C)C)CCC7)C(C)C,C(=O)(C1C2C(=C(C(=O)C=1N)C)Oc3c(c(C(=O)NC4C(=O)NC(C(=O)N5C(C(=O)N(CC(=O)N(C(C(=O)OC4C)C(C)C)C)C)CCC5)C(C)C)ccc3C)N=2)NC6C(=O)NC(C(=O)N7C(C(=O)N(CC(=O)N(C(C(=O)OC6C)C(C)C)C)C)CCC7)C(C)C,[H][C@@]12CCCN1C(=O)[C@H](NC(=O)[C@@H](NC(=O)C1=C3N=C4C(OC3=C(C)C=C1)=C(C)C(=O)C(N)=C4C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@]3([H])CCCN3C(=O)[C@H](NC1=O)C(C)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C2=O)C(C)C,1255.44442,3,Hb; Mw; NO,yes,yes,0,0.0,,AD,0,0,0,0,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,CC(C)C1CC(C)C(CC(C)C2CCC(C)C3CC4C(C)C(C)C(C)C(C(C)CC5C(C)CC(C)C(C(C)C)C(C)C(C)CC(C)C(C)C6CCCC6C(C)C(C(C)C)CC5C)C4CC23)C(C)CC(C)C(C(C)C)C(C)C(C)CC(C)C(C)C2CCCC2C1C,train
849,CHEMBL1471,DB00673,C(F)(F)(F)c1cc(C(F)(F)F)cc([C@H](O[C@H]2OCCN([C@H]2c3ccc(F)cc3)CC4=NNC(=O)N4)C)c1,C(F)(F)(F)c1cc(C(F)(F)F)cc(C(OC2OCCN(C2c3ccc(F)cc3)CC4=NNC(=O)N4)C)c1,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,534.43647,2,Mw; LP,yes,yes,0,0.0,,AD,0,0,0,0,CC(OC1OCCN(Cc2n[nH]c(=O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC1CCC(C2C(CC3CCC(C)C3)CCCC2CC(C)C2CC(C(C)(C)C)CC(C(C)(C)C)C2)CC1,train
109,CHEMBL201960,,C(=O)(c1ccc(cc1)C)C(N2CCCC2)CCC,C(=O)(c1ccc(cc1)C)C(N2CCCC2)CCC,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,245.36701000000002,0,,no,yes,,1.0,1.0,WD,2,1,1,0,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,CCCC(C1CCCC1)C(C)C1CCC(C)CC1,train
856,CHEMBL1478530,DB01366,O=C1C=Cc2c(c(O)ccc2[C@H]([C@@H](NC(C)C)CC)O)N1,O=C1C=Cc2c(c(O)ccc2C(C(NC(C)C)CC)O)N1,CC[C@H](NC(C)C)[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1,290.36454,0,,yes,yes,0,,,AD,0,0,0,0,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,CCC(CC(C)C)C(C)C1CCC(C)C2CC(C)CCC21,train
892,CHEMBL1520,DB00862,O=S(=O)(c1cc(c(OCC)cc1)C2=NC(=O)c3c(nc(n3N2)CCC)C)N4CCN(CC)CC4,O=S(=O)(c1cc(c(OCC)cc1)C2=NC(=O)c3c(nc(n3N2)CCC)C)N4CCN(CC)CC4,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,488.61214,0,,yes,yes,0,0.0,,AD,0,0,0,0,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,CCCC1CCC(C(C)(C)C2CCC(CC)CC2)CC1C1CC(C)C2C(C)CC(CCC)C2C1,train
910,CHEMBL1539,DB01299,O=S(=O)(c1ccc(cc1)N)Nc2c(OC)c(OC)ncn2,O=S(=O)(c1ccc(cc1)N)Nc2c(OC)c(OC)ncn2,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,310.33317999999997,0,,yes,yes,0,0.0,,AD,0,0,0,0,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,CCC1CCCC(CC(C)(C)C2CCC(C)CC2)C1CC,train
866,CHEMBL1488,DB00791,N(C1C(=O)NC(=O)NC=1)(CCCl)CCCl,N(C1C(=O)NC(=O)NC=1)(CCCl)CCCl,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,252.10137000000003,0,,yes,yes,0,0.0,,AD,0,0,0,0,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,CCCC(CCC)C1CCC(C)CC1C,train
890,CHEMBL1519,DB00519,C(=O)(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)C[C@@H]2[C@@H]1CCCC2)C)CCc3ccccc3,C(=O)(OCC)C(NC(C(=O)N1C(C(=O)O)CC2C1CCCC2)C)CCc3ccccc3,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,430.54778,0,,yes,yes,0,0.0,,AD,0,0,0,0,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,CCCC(C)C(CCC1CCCCC1)CC(C)C(C)C1C(C(C)C)CC2CCCCC21,train
864,CHEMBL1484,DB00622,C(=O)(OCCN(Cc1ccccc1)C)C2=C(NC(=C(C(=O)OC)C2c3cc([N+](=O)[O-])ccc3)C)C,C(=O)(OCCN(Cc1ccccc1)C)C2=C(NC(=C(C(=O)OC)C2c3cc([N+](=O)[O-])ccc3)C)C,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,479.53623,0,,yes,yes,0,0.0,,AD,0,0,0,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,CCC(C)C1C(C)CC(C)C(C(C)CCCC(C)CC2CCCCC2)C1C1CCCC(C(C)C)C1,train
863,CHEMBL1483,DB00518,C(=O)(OC)Nc1nc2c(cc(SCCC)cc2)[nH]1,C(=O)(OC)Nc1nc2c(cc(SCCC)cc2)[nH]1,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,265.33565,0,,yes,yes,0,0.0,,AD,0,0,0,0,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,CCCCC1CCC2CC(CC(C)CC)CC2C1,train
909,CHEMBL1538,DB00300,C(=O)(OC(C)C)OCOP(=O)(OCOC(=O)OC(C)C)CO[C@@H](Cn1c2c(c(ncn2)N)nc1)C,C(=O)(OC(C)C)OCOP(=O)(OCOC(=O)OC(C)C)COC(Cn1c2c(c(ncn2)N)nc1)C,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,519.4513,2,Mw; NO,yes,yes,0,0.0,,AD,0,0,0,0,CC(C)OC(=O)OCOP(=O)(COC(C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,CC(C)CC(C)CCCC(C)(CCCC(C)CC(C)C)CCC(C)CC1CCC2C(C)CCCC12,train
862,CHEMBL1482,DB01019,C(=O)(OC(C[N+](C)(C)C)C)N,C(=O)(OC(C[N+](C)(C)C)C)N,CC(C[N+](C)(C)C)OC(N)=O,161.22539,0,,yes,yes,0,0.0,,AD,0,0,0,0,CC(C[N+](C)(C)C)OC(N)=O,CC(C)CC(C)CC(C)(C)C,train
857,CHEMBL1479,DB01406,C([C@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=Cc5c(cno5)C4)CC3)C)CC2)CC1)C)O)#C,C(C1(C2(C(C3C(C4(C(=Cc5c(cno5)C4)CC3)C)CC2)CC1)C)O)#C,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,337.46488999999997,1,LP,yes,yes,0,0.0,,AD,0,0,0,0,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,CCC1(C)CCC2C3CCC4CC5CCCC5CC4(C)C3CCC21C,train
861,CHEMBL1481,DB00222,C(=O)(N1C(=O)C(=C(C1)C)CC)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(CC3)C)cc2,C(=O)(N1C(=O)C(=C(C1)C)CC)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(CC3)C)cc2,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,490.62518,0,,yes,yes,0,0.0,,AD,0,0,0,0,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,CCC1C(C)CC(C(C)CCCC2CCC(C(C)(C)CC(C)CC3CCC(C)CC3)CC2)C1C,train
891,CHEMBL152,DB00369,O=P(O)(O)CO[C@@H](CN1C(=O)N=C(C=C1)N)CO,O=P(O)(O)COC(CN1C(=O)N=C(C=C1)N)CO,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,279.19068,0,,yes,yes,0,0.0,,AD,0,0,0,0,Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1,CCC(CCC(C)(C)C)CC1CCC(C)CC1C,train
911,CHEMBL154,DB00788,C(=O)([C@H](c1cc2c(cc(OC)cc2)cc1)C)O,C(=O)(C(c1cc2c(cc(OC)cc2)cc1)C)O,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,230.26518,0,,yes,yes,0,0.0,,AD,0,0,0,0,COc1ccc2cc(C(C)C(=O)O)ccc2c1,CCC1CCC2CC(C(C)C(C)C)CCC2C1,train
912,CHEMBL1540,DB00299,O=C1c2c(n(cn2)CCC(CO)CO)NC(=N1)N,O=C1c2c(n(cn2)CCC(CO)CO)NC(=N1)N,Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,253.26225,0,,yes,yes,0,0.0,,AD,0,0,0,0,Nc1nc2c(ncn2CCC(CO)CO)c(=O)[nH]1,CCC(CC)CCC1CCC2C(C)CC(C)CC12,train
860,CHEMBL1480987,DB04838,C(=O)(OC1CC(CC(C1)C)(C)C)C(c2ccccc2)O,C(=O)(OC1CC(CC(C1)C)(C)C)C(c2ccccc2)O,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,276.37818,0,,yes,yes,0,0.0,,AD,0,0,0,0,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,CC1CC(CC(C)C(C)C2CCCCC2)CC(C)(C)C1,train
90,CHEMBL1474963,,C(=O)(c1c2c(oc1CC)cccc2)c3ccc(O)cc3,C(=O)(c1c2c(oc1CC)cccc2)c3ccc(O)cc3,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,266.29848,0,,no,yes,,1.0,1.0,WD,2,1,1,0,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,CCC1CC2CCCCC2C1C(C)C1CCC(C)CC1,train
